2142,Zealous Victory Blight, Skin-Walker, Berserker, Light Undead Cyclops, Staff, Zealous Grim Crown, Flight, Paladin, Eagle, Paladin, Frigid Burn, Snow Knight Kraken, Dark King Griffin, Life Drain, Earth Priest Cyclops, Ghoul, Dark Fighter Kraken, Wolf, Deathgrip, Invert, Alacrity, Skin-Walker, Frost, Aura Lord Hydra, Fire, Warlock, Strength, Spider, Skin-Walker, Berserker, Snow Merchant Ogre of the Polar Woods, Skin-Walker, Snow Priest Orc, Warlock, Frigid Drain, Tome, Frozen Queen Cyclops, Berserker, Ghoul, Snow Thief Cyclops, Stricken, Pandemonium, Solar Age, Potent Sorrow Gloves, Berserker]
2141,Frozen King Goblin, Drain, Snow Monk Cyclops, Wolf, Fairy, Nimble Drain, Eagle, Haste, Ghoul, Ghoul, Ardent Hateful Boots, Earth Merchant Hydra, Earth Rogue Orc, Agony, Burst, Heal, Corpse Gale, Apocalypse Blight, Hateful Hypnosis, Tempest, Fairy, Fire, Alacrity, Miracle Alacrity, Blight, Warlock, Death Queen Goblin, Drain, Snow Monk Griffin, Potent Frigid Drain, Age, Blight, Aura Chaos Wizard of the Light, Ice, Ghoul, Pandemonium, Dark Ancient Wizard of Illusion, Wolf, Ghoul, Dark Monk Cyclops, Potent Nimble Drain, Urgent Sorrow Greaves, Deathgrip, Deathgrip, Snow Queen Hydra]
2140,Snow Queen Goblin, Frigid Freeze, Blight, Vortex, Spider, Invisibility, Ghoul, Lightning, Ring, Earth Assassin Orc, Gloves, Spider, Dark Merchant Orc, Shade, Solar Wall, Eagle, Berserker, Frenzy, Berserker, Invisibility, Ghoul, Spider, Fairy, Blight, Miracle Assault, Ghost Wand, Paladin, Gravitation, Snow Assassin Griffin, Fairy, Strength, Invert, Spider, Lunar Firebreath, Troll, Zealous Hateful Helmet, Gloves, Ardent Chimeric Gale, Tempest, Shade, Eagle, Spider, Cloak, Blight, Skin-Walker]
920,Dark Undead Orc, Infuriate, Skin-Walker, Fairy, Dark Merchant Goblin, Magi, Paladin, Tempest, Age, Frozen Knight Orc, Shade, Warlock, Skin-Walker, Reanimate, Fairy, Eagle, Flight, Dire Chimeric Gravitation, Shield, Warlock, Chimeric Alacrity, Aura Warrior Griffin, Fireball, Light Merchant Cyclops, Shrink, Chimeric Flight, Aura Merchant Ogre of the Magical Forest, Magi, Heal, Earth Thief Elf of the Plains, Forged Agony, Earth Fighter Giant of the Border, Warlock, Ghoul, Warlock, Dark Alacrity, Agony, Skin-Walker, Apocalypse Shade, Light Assassin Oni of the Swamp, Wolf, Skin-Walker, Eagle, Wolf, Earth Grand Demon of the Shadows]
921,Light Rogue Goblin, Fireball, Burn, Ghoul, Fairy, Troll, Flight, Dark Knight Ogre of the Eternal Land, Forged Agony, Age, Maelstrom, Aura Time Phoenix of the Light, Death Rogue Hydra, Eagle, Eagle, Magi, Urgent Nimble Assault, Deathgrip, Berserker, Death Priest Griffin, Deathgrip, Firebreath, Wall, Spider, Alacrity, Drain, Light Thief Hydra, Snow Queen Oni of the Polar Woods, Burn, Berserker, Drain, Burst, Paladin, Rage, Pandemonium, Ghoul, Deathgrip, Magi, Eagle, Ice, Agony, Death Priest Goblin, Solar Strength, Eagle, Earth Queen Oni of the Polar Woods]
922,Pandemonium, Gloom Hypnosis, Death Assassin Kraken, Wolf, Paladin, Corpse Agony, Warlock, Aura King Goblin, Dark Merchant Dwarf of the Border, Aura Monk Dwarf of the Border, Wolf, Firebreath, Solar Lethargy, Clever Victory Revive, Frozen Assassin Giant of the Haven, Troll, Drain, Warlock, Urgent Sorrow Flight, Paladin, Frost, Corpse Sword, Light Chaos Demon of the Sky, Assault, Frigid Burn, Staff, Frozen Chaos Wizard of the Void, Burn, Warlock, Warlock, Lunar Hypnosis, Flight, Skin-Walker, Flight, Death Queen Kraken, Assault, Dark Assassin Giant of the Mountains, Dark Thief Cyclops, Paladin, Wolf, Gauntlet, Ghoul, Eagle, Spider, Skin-Walker]
923,Apocalypse Ghost Wand, Flight, Agony, Lunar Vortex, Shield, Berserker, Dark Fighter Oni of the Polar Woods, Warlock, Snow Knight Goblin, Wolf, Spider, Aura Queen Goblin, Berserker, Aura Lord Griffin, Necro Deathgrip, Aura Knight Hydra, Tempest, Snow Warrior Griffin, Wolf, Urgent Shimmering Agony, Staff, Tempest, Frost, Paladin, Troll, Snow Ancient Demon of Hate, Flight, Earth Rogue Ogre of the Eastern Skies, Death Assassin Cyclops, Oblivion Belt, Burst, Light King Kraken, Ice, Sorrow Flight, Dark Knight Cyclops, Frozen Merchant Elf of the Arctic Blizzards, Wolf, Troll, Skin-Walker, Wolf, Spider, Gloom Fury, Revive, Deathgrip, Spider]
924,Ardent Corpse Lethargy, Skin-Walker, Nimble Ring, Aura Fighter Orc, Shrink, Nature Agony, Bracers, Berserker, Scepter, Death Knight Kraken, Paladin, Mighty Chimeric Flight, Aura Warrior Ogre of the Frozen Castle, Grim Invisibility, Dark Lord Cyclops, Magi, Eagle, Potent Necro Strength, Shimmering Assault, Lethargy, Light Warrior Griffin, Fairy, Gauntlet, Invert, Shrink, Dire Gloom Revive, Crown, Freeze, Clever Life Fireball, Ghoul, Fairy, Dire Shimmering Age, Revive, Clever Chimeric Fury, Snow Grand Demon of Hate, Instant Victory Vortex, Fairy, Skin-Walker, Corpse Deathgrip, Hateful Frost, Skin-Walker, Heal, Berserker, Earth Undead Dragon of the Shadows, Lethargy]
925,Skin-Walker, Troll, Corpse Revive, Aura Rogue Hydra, Cataclysmic Flight, Deathgrip, Death Undead Dragon of the Dead, Aura Lord Oni of the Border, Troll, Deathgrip, Wolf, Cataclysmic Gravitation, Wolf, Solar Assault, Sorrow Alacrity, Revive, Skin-Walker, Cataclysmic Maelstrom, Firebreath, Warlock, Life Wall, Aura Grand Demon of the Light, Spider, Eagle, Berserker, Ardent Miracle Shield, Cataclysmic Alacrity, Apocalypse Fireball, Berserker, Chimeric Bracers, Paladin, Invert, Spider, Frenzy, Fairy, Ghoul, Ghoul, Bow, Warlock, Magi, Death Nameless Phoenix of the Dead, Shade, Shade, Frozen Time Phoenix of the Void, Wolf]
926,Fairy, Light Lord Dwarf of the Polar Woods, Magi, Shield, Urgent Victory Invert, Frenzy, Warlock, Frozen Knight Elf of the Plains, Shrink, Eagle, Snow Merchant Goblin, Empyrean Corpse Age, Miracle Divine Robe, Heal, Warlock, Skin-Walker, Sorrow, Dark Lord Orc, Nimble Gloves, Aura Warrior Hydra, Frozen Thief Griffin, Paladin, Berserker, Fairy, Freeze, Aura Fighter Orc, Paladin, Aura Monk Kraken, Ardent Victory Fireball, Lunar Flight, Death Monk Oni of the Eternal Land, Earth Undead Phoenix of the Shadows, Light Warrior Dwarf of the Polar Woods, Invert, Frozen Thief Elf of the Frozen Castle, Fairy, Cloak, Infuriate, Skin-Walker, Forged Lethargy, Magi, Hypnosis, Warlock, Dark Monk Kraken, Berserker]
927,Warlock, Blight, Earth Fighter Hydra, Urgent Nature Reanimate, Urgent Cataclysmic Flight, Dark Monk Kraken, Aura Fighter Hydra, Zealous Gloom Alacrity, Aura Undead Phoenix of the Light, Burn, Dark Time Dragon of Illusion, Death Warrior Goblin, Troll, Light King Oni of the Magical Forest, Snow Priest Griffin, Frozen Assassin Hydra, Strength, Dark Rogue Goblin, Berserker, Ardent Lunar Shield, Firebreath, Dark Thief Ogre of the Haven, Dire Cataclysmic Firebreath, Clever Hateful Gauntlet, Pandemonium, Burst, Mighty Chimeric Flight, Death Assassin Cyclops, Clever Corpse Ice, Zealous Oblivion Pandemonium, Eagle, Dark Time Dragon of Illusion, Dark Rage, Death Merchant Oni of the Polar Woods, Torment, Spider, Sigil, Clever Chimeric Shield, Dark Grand Demon of Illusion, Death Ancient Wizard of the Dead, Earth Chaos Wizard of the Shadows, Sorrow, Light Merchant Goblin, Frozen Monk Giant of the West, Warlock]
3669,Sorrow Frenzy, Troll, Flight, Light Nameless Dragon of the Sky, Agony, Earth Queen Kraken, Spider, Magi, Shade, Zealous Victory Blight, Dark Time Dragon of Illusion, Belt, Magi, Shrink, Empyrean Solar Belt, Agony, Zealous Hateful Torment, Nature Fury, Reanimate, Wall, Lunar Scythe, Frenzy, Fairy, Eagle, Burn, Warlock, Aura Thief Cyclops, Blight, Spider, Deathgrip, Deathgrip, Shade, Warlock, Stricken, Staff, Blight, Clever Sorrow Cloak, Revive, Deathgrip, Ghoul, Death Rogue Kraken, Ghoul, Skin-Walker, Strength, Nature Frost]
3950,Empyrean Necro Age, Snow Knight Hydra, Instant Oblivion Burn, Mighty Solar Agony, Reanimate, Burn, Age, Shrink, Berserker, Aura Lord Orc, Eagle, Ghoul, Dark Merchant Cyclops, Frozen King Cyclops, Frozen King Oni of the Eternal Land, Death Knight Giant of the Bright Mountains, Troll, Frozen Priest Goblin, Grim Lightning, Aura Lord Dwarf of the Arctic Blizzards, Troll, Dark Undead Dragon of Illusion, Strength, Skin-Walker, Earth King Goblin, Ardent Life Haste, Light Fighter Orc, Staff, Ardent Nature Lethargy, Frozen Undead Dragon of the Void, Snow Undead Ogre of the Magical Forest, Snow Time Phoenix of Hate, Oblivion Amulet, Instant Victory Drain, Dark Monk Dwarf of the Magical Forest, Shade, Mighty Necro Amulet, Snow Undead Dragon of Hate, Wall, Skin-Walker, Earth Time Phoenix of the Shadows, Fireball, Eagle, Frozen Fighter Griffin, Urgent Oblivion Invert]
2411,Age, Shimmering Maelstrom, Heal, Hateful Age, Troll, Victory Amulet, Invisibility, Urgent Hateful Bow, Cataclysmic Shield, Snow King Kraken, Skin-Walker, Ghoul, Paladin, Earth King Giant of the Golden Palace, Necro Shield, Torment, Fury, Life Drain, Eagle, Snow Monk Hydra, Light Fighter Giant of the Magical Forest, Apocalypse Shade, Aura Rogue Giant of the Frozen Castle, Death Knight Goblin, Chimeric Rage, Paladin, Rage, Aura Rogue Orc, Apocalypse Invisibility, Warlock, Cataclysmic Flight, Mighty Life Invert, Tempest, Empyrean Apocalypse Hypnosis, Frost, Miracle Fury, Eagle, Ice, Dire Necro Belt, Alacrity, Snow Queen Cyclops, Sigil, Nature Potion, Frozen Merchant Hydra, Clever Lunar Shield]
1920,Ice, Gloom Alacrity, Snow Knight Orc, Urgent Victory Frenzy, Eagle, Nimble Freeze, Aura Undead Griffin, Invert, Light Rogue Kraken, Troll, Ghoul, Firebreath, Blight, Light Warrior Cyclops, Snow Undead Goblin, Fireball, Helm, Snow Warrior Goblin, Zealous Cataclysmic Crown, Skin-Walker, Eagle, Chimeric Stricken, Age, Warlock, Hateful Fire, Empyrean Necro Infuriate, Aura Priest Hydra, Maelstrom, Aura Knight Hydra, Alacrity, Freeze, Snow Lord Kraken, Blight, Wolf, Eagle, Warlock, Skin-Walker, Berserker, Snow Chaos Wizard of Hate, Troll, Torment, Eagle, Zealous Frigid Wall, Ardent Gloom Reanimate, Snow Undead Hydra]
1921,Chimeric Gravitation, Frenzy, Blight, Ghoul, Nature Ghost Wand, Berserker, Firebreath, Vortex, Magi, Stun, Skin-Walker, Eagle, Flight, Clever Sorrow Shield, Ghoul, Chimeric Tome, Ring, Cataclysmic Gravitation, Paladin, Staff, Oblivion Burst, Infuriate, Agony, Berserker, Helm, Spider, Drain, Dark Assassin Griffin, Death Priest Cyclops, Fairy, Hateful Scythe, Troll, Flight, Burst, Helmet, Deathgrip, Haste, Dark Time Phoenix of Illusion, Apocalypse Fire, Ardent Corpse Gauntlet, Eagle, Frozen Nameless Dragon of the Void, Shield, Irate Grim Blight, Heal]
1922,Paladin, Spider, Ghoul, Boots, Frozen Warrior Ogre of the Polar Woods, Potent Corpse Strength, Aura King Elf of the Eastern Skies, Eagle, Paladin, Age, Fairy, Deathgrip, Troll, Frozen Nameless Dragon of the Void, Sorrow Shrink, Reanimate, Light Warrior Griffin, Helm, Aura King Orc, Urgent Hateful Agony, Ghoul, Fairy, Reanimate, Eagle, Staff, Troll, Dark Warrior Kraken, Frozen Assassin Cyclops, Wolf, Invert, Spider, Earth Queen Dwarf of the Border, Tempest, Forged Vortex, Vortex, Dark Rogue Goblin, Hateful Age, Divine Robe, Sorrow Pendant, Age, Berserker, Aura Warrior Giant of the Polar Woods, Potent Apocalypse Sorrow, Empyrean Cataclysmic Firebreath, Potent Oblivion Drain]
1923,Magi, Stun, Cataclysmic Wall, Lethargy, Skin-Walker, Burn, Bracers, Blight, Nature Burn, Gloom Tome, Ghoul, Cloak, Frigid Invert, Ghoul, Nimble Tempest, Belt, Scythe, Haste, Aura Warrior Hydra, Eagle, Wolf, Oblivion Sword, Hypnosis, Ghoul, Spider, Corpse Burn, Fairy, Troll, Wolf, Spider, Paladin, Earth Warrior Goblin, Eagle, Flight, Spider, Snow Rogue Cyclops, Invert, Ardent Hateful Lethargy, Revive, Skin-Walker, Fire, Instant Grim Torment, Fairy, Deathgrip, Magi]
1924,Paladin, Dark Fighter Cyclops, Crown, Frozen Fighter Cyclops, Death Grand Wizard of the Dead, Paladin, Fairy, Infuriate, Stun, Victory Frenzy, Lethargy, Warlock, Snow Warrior Goblin, Light Priest Orc, Aura Queen Hydra, Sorrow, Fairy, Invisibility, Snow Assassin Kraken, Dark Heal, Cataclysmic Gale, Death Fighter Griffin, Dark Lord Cyclops, Age, Corpse Stricken, Aura Merchant Kraken, Apocalypse Infuriate, Dire Life Heal, Eagle, Miracle Greaves, Potion, Troll, Eagle, Fireball, Earth Thief Orc, Sorrow Frenzy, Aura Nameless Dragon of the Light, Boots, Helmet, Burst, Fairy, Tempest, Agony, Nature Ring, Reanimate]
1925,Age, Reanimate, Snow Knight Cyclops, Hateful Pandemonium, Shrink, Haste, Wolf, Spider, Light Monk Cyclops, Bracers, Assault, Frenzy, Scythe, Infuriate, Gravitation, Maelstrom, Berserker, Gauntlet, Troll, Paladin, Age, Warlock, Sorrow Rage, Warlock, Pandemonium, Rage, Berserker, Lethargy, Helm, Grim Blight, Gravitation, Tome, Death Rogue Hydra, Troll, Deathgrip, Earth Ancient Demon of the Shadows, Warlock, Strength, Frozen Monk Hydra, Wolf, Frigid Drain, Berserker, Shield, Ghoul, Spider]
1926,Light Monk Kraken, Empyrean Nimble Fire, Berserker, Warlock, Snow Fighter Kraken, Urgent Grim Invert, Strength, Berserker, Ice, Bracers, Light Monk Orc, Divine Robe, Irate Cataclysmic Ice, Death Merchant Kraken, Cataclysmic Gloves, Death Monk Elf of the Black Stone, Ghoul, Ghoul, Ghoul, Berserker, Earth Grand Wizard of the Shadows, Necro Deathgrip, Crown, Fairy, Apocalypse Scepter, Spider, Snow Undead Phoenix of Hate, Solar Ring, Frigid Fire, Aura Thief Dwarf of the Polar Woods, Warlock, Fairy, Wall, Nimble Shade, Heal, Age, Shield, Hypnosis, Flight, Blight, Wall, Invert, Light Assassin Griffin, Frozen Priest Hydra, Gravitation]
1927,Deathgrip, Warlock, Light Undead Dragon of the Sky, Stun, Burst, Snow Thief Orc, Spider, Death Queen Orc, Instant Corpse Strength, Lethargy, Magi, Dark King Cyclops, Berserker, Frenzy, Berserker, Skin-Walker, Frigid Fury, Earth Assassin Kraken, Zealous Life Blight, Frozen Warrior Elf of the Golden Palace, Agony, Frozen Grand Wizard of the Void, Potent Cataclysmic Reanimate, Nimble Invert, Frozen Merchant Ogre of the Swamp, Tome, Necro Fury, Life Rage, Cataclysmic Infuriate, Death Thief Kraken, Ghoul, Fairy, Instant Miracle Shrink, Light King Orc, Cataclysmic Lightning, Lethargy, Berserker, Warlock, Shield, Wolf, Warlock, Hateful Agony, Earth Thief Cyclops, Life Scepter, Paladin]
1928,Age, Strength, Life Rage, Magi, Fairy, Paladin, Shrink, Earth Undead Griffin, Assault, Corpse Lethargy, Frozen Fighter Griffin, Paladin, Clever Shimmering Lethargy, Victory Invert, Magi, Warlock, Troll, Wolf, Skin-Walker, Forged Rage, Frozen Ancient Demon of the Void, Skin-Walker, Skin-Walker, Chimeric Burst, Magi, Deathgrip, Fireball, Ghoul, Potent Miracle Torment, Spider, Troll, Skin-Walker, Skin-Walker, Burst, Shimmering Lethargy, Light Fighter Hydra, Aura Assassin Ogre of the Eastern Skies, Fairy, Potent Gloom Burst, Drain, Frigid Ring, Deathgrip, Shrink, Haste, Spider]
1929,Dark Gravitation, Ice, Shield, Skin-Walker, Ghoul, Troll, Forged Torment, Light Undead Dwarf of the Black Stone, Fairy, Death Merchant Griffin, Warlock, Blight, Berserker, Shield, Strength, Torment, Skin-Walker, Helm, Revive, Fireball, Dark Merchant Hydra, Magi, Frozen Merchant Dwarf of the Golden Palace, Staff, Paladin, Light Undead Griffin, Troll, Infuriate, Age, Pandemonium, Magi, Amulet, Warlock, Lethargy, Troll, Frozen Monk Cyclops, Troll, Greaves, Solar Agony, Eagle, Assault, Aura Monk Kraken, Ardent Solar Frenzy, Frenzy, Dark Assassin Orc]
3069,Irate Grim Blight, Skin-Walker, Frenzy, Agony, Spider, Spider, Shrink, Snow Fighter Goblin, Fairy, Magi, Age, Magi, Assault, Berserker, Earth Chaos Wizard of the Shadows, Solar Frenzy, Wolf, Agony, Agony, Wall, Death Warrior Ogre of the Golden Palace, Nature Belt, Warlock, Deathgrip, Magi, Reanimate, Haste, Fairy, Drain, Spider, Snow Rogue Kraken, Light Assassin Elf of the Border, Magi, Berserker, Berserker, Bracers, Potent Forged Strength, Deathgrip, Staff, Divine Robe, Victory Maelstrom, Light Knight Hydra, Miracle Ghost Wand, Pendant, Death King Dwarf of the Eternal Land]
3145,Firebreath, Troll, Alacrity, Nature Pandemonium, Ghoul, Spider, Earth Fighter Cyclops, Snow King Hydra, Instant Apocalypse Reanimate, Frost, Invert, Fury, Frozen Merchant Oni of the Swamp, Mighty Grim Invert, Light Monk Griffin, Life Ice, Flight, Reanimate, Frozen Knight Orc, Paladin, Shrink, Deathgrip, Frozen Monk Goblin, Snow Monk Goblin, Gravitation, Dark Merchant Goblin, Age, Deathgrip, Paladin, Drain, Empyrean Nature Age, Aura Thief Orc, Potion, Eagle, Alacrity, Berserker, Shade, Paladin, Skin-Walker, Gravitation, Snow Undead Dragon of Hate, Corpse Lethargy, Ring, Forged Assault, Berserker]
832,Skin-Walker, Ghoul, Freeze, Miracle Gale, Ghoul, Skin-Walker, Miracle Flight, Oblivion Blight, Troll, Death Fighter Griffin, Fire, Fairy, Hypnosis, Fairy, Age, Frenzy, Light Grand Wizard of the Sky, Magi, Aura King Goblin, Frigid Gale, Paladin, Life Helmet, Ardent Forged Sorrow, Warlock, Ice, Shimmering Strength, Wolf, Firebreath, Warlock, Warlock, Infuriate, Sigil, Snow King Cyclops, Spider, Solar Tome, Fireball, Haste, Nature Tempest, Eagle, Solar Agony, Lethargy, Death Knight Ogre of the Bright Mountains, Haste, Fire, Alacrity]
833,Troll, Wall, Stun, Troll, Burst, Wolf, Invert, Eagle, Warlock, Fairy, Shield, Aura Fighter Giant of the Border, Potent Grim Burn, Earth Merchant Griffin, Aura Monk Hydra, Snow Time Dragon of Hate, Agony, Dire Lunar Lightning, Spider, Irate Chimeric Alacrity, Wolf, Shield, Shield, Spider, Strength, Empyrean Sorrow Firebreath, Dark Time Phoenix of Illusion, Bracers, Fire, Magi, Dark Nameless Phoenix of Illusion, Hateful Reanimate, Frozen Undead Dragon of the Void, Aura Undead Phoenix of the Light, Dire Gloom Firebreath, Mighty Dark Flight, Rage, Cloak, Empyrean Life Rage, Troll, Death Nameless Phoenix of the Dead, Spider, Frozen Merchant Oni of the Frozen Castle, Agony, Urgent Corpse Agony]
830,Burn, Troll, Wolf, Shrink, Burn, Alacrity, Spider, Shield, Scythe, Magi, Fury, Forged Frenzy, Cataclysmic Ice, Deathgrip, Tempest, Aura Monk Hydra, Mighty Victory Frost, Earth Fighter Kraken, Spider, Earth Chaos Demon of the Shadows, Snow Knight Elf of the Golden Palace, Magi, Oblivion Blight, Frost, Snow Knight Cyclops, Potent Nature Strength, Light Priest Goblin, Troll, Magi, Cloak, Helm, Sorrow Rage, Stricken, Berserker, Miracle Sigil, Warlock, Nimble Burst, Miracle Ring, Spider, Alacrity, Ghoul, Eagle, Lethargy, Aura Undead Kraken, Frenzy]
831,Light Lord Ogre of the Arctic Blizzards, Magi, Invert, Grim Shade, Frozen Merchant Cyclops, Magi, Skin-Walker, Infuriate, Earth Fighter Orc, Earth Warrior Goblin, Blight, Lethargy, Potent Nimble Divine Robe, Revive, Torment, Spider, Wall, Age, Death Priest Dwarf of the West, Chimeric Ice, Eagle, Ghoul, Shade, Cataclysmic Belt, Earth Nameless Phoenix of the Shadows, Invert, Eagle, Warlock, Shrink, Urgent Gloom Hypnosis, Dark Fighter Elf of the Golden Palace, Firebreath, Shield, Helmet, Invert, Troll, Eagle, Ardent Life Haste, Stun, Ardent Sorrow Boots, Wall, Potion, Skin-Walker, Invisibility, Vortex]
836,Aura King Orc, Instant Dark Shrink, Frost, Light Assassin Goblin, Aura Monk Dwarf of the Black Stone, Aura Rogue Goblin, Paladin, Warlock, Frozen Ancient Wizard of the Void, Frenzy, Death Fighter Kraken, Death Nameless Phoenix of the Dead, Skin-Walker, Boots, Wolf, Wolf, Spider, Frozen Fighter Elf of the Bright Mountains, Earth Fighter Cyclops, Fairy, Lethargy, Dark Queen Griffin, Ghoul, Dark Knight Cyclops, Dark Time Phoenix of Illusion, Shimmering Lethargy, Aura Knight Oni of the Plains, Aura Queen Orc, Scepter, Ghoul, Aura Warrior Orc, Nimble Gravitation, Snow Undead Dragon of Hate, Paladin, Drain, Berserker, Warlock, Blight, Frozen Rogue Griffin, Flight, Snow Knight Goblin, Magi, Solar Lethargy, Agony, Aura Undead Dragon of the Light]
837,Fairy, Nimble Invert, Firebreath, Aura Monk Cyclops, Ghoul, Agony, Fairy, Shrink, Paladin, Snow Knight Cyclops, Ardent Miracle Shield, Earth Ancient Wizard of the Shadows, Shrink, Nature Tempest, Wolf, Stricken, Skin-Walker, Aura Undead Kraken, Ghoul, Infuriate, Torment, Death Warrior Goblin, Death Priest Ogre of the Low Hills, Eagle, Earth Undead Griffin, Potion, Maelstrom, Fireball, Shield, Instant Gloom Fury, Potent Frigid Gloves, Light Thief Kraken, Deathgrip, Scythe, Paladin, Wall, Rage, Gloves, Aura Undead Ogre of the Magical Forest, Dark Ghost Wand, Chimeric Firebreath, Shrink, Age, Fairy, Ghoul]
834,Sorrow Revive, Flight, Dire Victory Shade, Magi, Light Fighter Griffin, Shade, Alacrity, Ring, Snow Assassin Elf of the Black Stone, Pandemonium, Maelstrom, Vortex, Haste, Aura Thief Cyclops, Snow Assassin Oni of the Low Hills, Magi, Aura Rogue Dwarf of the Bright Mountains, Warlock, Agony, Stricken, Infuriate, Forged Fury, Firebreath, Assault, Light Monk Goblin, Magi, Ice, Instant Sorrow Shrink, Earth Nameless Phoenix of the Shadows, Dark Flight, Light Monk Kraken, Warlock, Crown, Invert, Belt, Light King Cyclops, Death Knight Cyclops, Staff, Lethargy, Magi, Snow Assassin Hydra, Skin-Walker, Shimmering Sword, Frigid Invert, Eagle]
835,Troll, Wolf, Fairy, Lethargy, Rage, Earth Lord Hydra, Firebreath, Spider, Instant Shimmering Invisibility, Aura Undead Kraken, Aura Grand Demon of the Light, Berserker, Irate Solar Deathgrip, Light Queen Griffin, Light Assassin Goblin, Eagle, Death King Kraken, Burst, Cataclysmic Rage, Paladin, Dire Oblivion Scythe, Sorrow Shield, Lethargy, Strength, Warlock, Strength, Deathgrip, Pandemonium, Shimmering Bracers, Earth Assassin Orc, Spider, Flight, Dark Undead Dragon of Illusion, Pendant, Spider, Sorrow Firebreath, Fairy, Instant Forged Strength, Burn, Deathgrip, Tome, Cataclysmic Shrink, Clever Nature Lethargy, Cataclysmic Alacrity, Wolf]
838,Spider, Infuriate, Drain, Shield, Warlock, Berserker, Paladin, Spider, Spider, Tempest, Ring, Ring, Revive, Frozen Warrior Oni of the Bright Mountains, Miracle Firebreath, Firebreath, Death King Goblin, Wolf, Troll, Spider, Fury, Flight, Magi, Snow Undead Giant of the Black Stone, Spider, Alacrity, Fairy, Magi, Infuriate, Warlock, Ghoul, Ice, Light Thief Kraken, Magi, Berserker, Gale, Warlock, Potion, Wolf, Spider, Skin-Walker, Solar Fury, Death Rogue Griffin, Fury, Aura Knight Orc]
839,Apocalypse Assault, Snow Warrior Dwarf of the Black Stone, Frost, Fairy, Aura Undead Griffin, Wolf, Burn, Clever Forged Heal, Aura Lord Cyclops, Spider, Earth Knight Cyclops, Death Knight Cyclops, Paladin, Spider, Paladin, Dark Priest Giant of the Mountains, Death Fighter Hydra, Aura Monk Dwarf of the Arctic Blizzards, Magi, Berserker, Shade, Rage, Revive, Aura Rogue Orc, Empyrean Dark Firebreath, Nimble Shade, Eagle, Ghoul, Lethargy, Death Undead Phoenix of the Dead, Nature Lethargy, Hypnosis, Corpse Lightning, Shield, Death Queen Goblin, Torment, Solar Lethargy, Ghoul, Cataclysmic Staff, Forged Fire, Frost, Divine Robe, Frozen Rogue Oni of the Polar Woods, Belt, Snow Merchant Goblin]
3478,Ghoul, Lethargy, Ghost Wand, Stun, Lightning, Forged Gloves, Mighty Sorrow Fireball, Warlock, Fairy, Troll, Nature Heal, Magi, Lethargy, Berserker, Eagle, Victory Burst, Clever Dark Revive, Grim Ghost Wand, Strength, Death Assassin Hydra, Warlock, Magi, Dark Divine Robe, Eagle, Victory Ghost Wand, Spider, Shimmering Assault, Snow Priest Goblin, Light Fighter Giant of the Border, Fairy, Victory Lightning, Pandemonium, Skin-Walker, Paladin, Frost, Dire Miracle Shield, Zealous Nature Deathgrip, Invert, Berserker, Snow Nameless Dragon of Hate, Earth Fighter Kraken, Nimble Scythe, Life Sigil, Tome, Paladin]
3479,Tempest, Wolf, Stun, Light Undead Hydra, Earth Assassin Dwarf of the Eastern Skies, Gloves, Tome, Dire Oblivion Shade, Wolf, Light Thief Goblin, Hateful Burn, Oblivion Blight, Gale, Sorrow, Snow Knight Kraken, Staff, Warlock, Firebreath, Infuriate, Haste, Troll, Instant Nimble Drain, Nimble Haste, Light Undead Griffin, Spider, Shimmering Stun, Eagle, Death Merchant Kraken, Stun, Berserker, Flight, Ardent Oblivion Haste, Frozen Fighter Goblin, Infuriate, Berserker, Warlock, Magi, Tempest, Snow Thief Hydra, Ardent Grim Haste, Zealous Oblivion Wall, Warlock, Agony, Magi, Spider]
3,Snow Thief Cyclops, Alacrity, Frigid Burst, Deathgrip, Frozen Priest Hydra, Forged Gravitation, Spider, Necro Fire, Life Stun, Spider, Troll, Magi, Burst, Light Ancient Wizard of the Sky, Berserker, Stricken, Snow Assassin Elf of the Polar Woods, Death Time Dragon of the Dead, Frozen Grand Wizard of the Void, Age, Light Knight Kraken, Corpse Strength, Troll, Dark Assassin Cyclops, Frozen Nameless Dragon of the Void, Shield, Paladin, Gale, Light Priest Goblin, Zealous Victory Blight, Shrink, Tempest, Apocalypse Fireball, Dire Gloom Ice, Tempest, Paladin, Cataclysmic Gale, Alacrity, Aura Priest Orc, Life Bow, Snow Assassin Kraken, Magi, Skin-Walker, Drain, Nature Deathgrip]
1986,Alacrity, Nimble Drain, Fireball, Ring, Fairy, Burst, Death Ancient Wizard of the Dead, Life Shade, Fairy, Dire Oblivion Shade, Warlock, Age, Berserker, Ghoul, Eagle, Warlock, Burst, Shrink, Irate Necro Deathgrip, Earth Merchant Ogre of the Low Hills, Empyrean Grim Frost, Urgent Grim Reanimate, Light Grand Demon of the Sky, Stun, Drain, Fairy, Eagle, Frozen Assassin Oni of the West, Agony, Warlock, Wolf, Corpse Hypnosis, Staff, Necro Rage, Light Nameless Phoenix of the Sky, Frenzy, Fairy, Grim Belt, Sorrow Belt, Ghoul, Aura Lord Hydra, Light Thief Goblin, Paladin, Instant Grim Ring, Deathgrip]
